userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes
1129743,59,6,1954,7,female,1811,19,10,96
1271483,42,1,1971,1,male,216,20,17,97
1386002,53,13,1960,8,female,257,20,6,98
1037652,50,31,1963,7,female,540,20,11,99
1325922,18,21,1995,7,male,235,19,18,102
1837764,40,5,1973,10,female,432,20,16,101
1305844,60,6,1953,11,female,300,20,9,103
1684029,39,27,1974,7,male,373,19,10,109
1998213,25,1,1988,1,male,31,20,11,108
1185161,18,20,1995,7,male,309,19,5,106
1479901,55,1,1958,7,male,21,19,13,111
2069718,29,7,1984,1,male,165,19,18,112
2080383,17,17,1996,1,female,476,20,14,112
1726368,25,1,1988,1,male,270,20,13,113
1532038,40,27,1973,6,female,509,20,11,110
1010792,65,12,1948,2,female,223,20,14,113
1565082,37,27,1976,7,female,41,19,14,112
2099426,41,6,1972,11,male,499,20,14,113
1037606,46,7,1967,8,female,483,19,11,114
1831424,49,19,1964,9,male,226,19,19,117
1184741,21,4,1992,3,female,78,19,15,114
1772460,30,23,1983,4,female,482,20,4,117
1245803,38,26,1975,7,female,641,19,11,117
1285941,98,29,1915,10,male,1725,19,11,121
1296447,57,8,1956,8,female,73,20,12,124
1220262,16,8,1997,1,female,215,19,8,120
1525363,30,20,1983,10,male,106,20,8,125
1732035,45,20,1968,11,female,223,19,12,132
1480635,64,19,1949,1,male,104,19,16,141
2189184,81,27,1932,9,male,223,20,12,146
1421806,49,28,1964,4,female,1494,19,13,150
1045590,19,14,1994,9,female,318,20,19,148
1469997,20,10,1993,5,male,293,20,12,150
1157847,51,30,1962,4,male,241,20,15,144
1031306,53,20,1960,8,female,477,20,8,157
1350243,22,3,1991,7,female,789,20,16,156
1952688,18,1,1995,1,female,2,19,14,155
1178176,59,6,1954,3,female,439,19,17,156
1697929,17,9,1996,1,female,116,20,7,156
1508303,16,21,1997,10,female,10,20,16,158
1806290,18,1,1995,3,male,119,20,16,161
1112875,18,14,1995,5,male,29,20,15,163
1569887,48,24,1965,12,female,272,20,6,169
1801533,56,25,1957,11,female,104,19,15,166
1261608,38,9,1975,6,female,240,20,17,172
2041608,56,12,1957,1,female,638,20,9,179
2095962,21,12,1992,8,male,371,19,16,187
1280401,25,22,1988,10,female,397,19,8,184
1063865,42,25,1971,1,female,367,19,10,183
1105728,55,5,1958,12,male,799,20,4,186
2066878,56,24,1957,5,male,760,20,5,196
1801874,33,5,1980,10,male,610,20,6,200
1588831,52,15,1961,10,female,90,20,16,193
1285834,56,3,1957,6,female,214,20,5,191
1891429,67,20,1946,7,female,382,20,7,198
2181116,50,16,1963,2,female,721,19,9,206
1585941,67,25,1946,7,female,1334,20,9,206
2096211,27,10,1986,12,female,435,20,14,210
1290474,31,1,1982,1,female,115,19,15,205
1731454,16,24,1997,12,female,284,20,8,211
2076345,28,14,1985,7,female,680,20,16,216
1899242,19,13,1994,7,female,125,20,17,220
2147434,23,11,1990,9,male,338,19,12,229
1825416,35,2,1978,3,female,436,20,15,222
1285608,43,11,1970,3,female,452,20,15,229
1300525,22,14,1991,9,female,514,19,8,242
1506555,47,10,1966,5,female,394,20,14,239
1174656,43,20,1970,9,male,478,20,7,243
1543394,38,14,1975,2,male,510,20,3,263
1188670,29,26,1984,6,female,123,19,9,262
2092385,46,1,1967,8,female,97,19,16,272
1797304,53,3,1960,1,male,57,20,6,282
1616130,18,17,1995,4,male,185,20,8,292
1695793,39,16,1974,6,female,105,19,14,300
1379884,34,29,1979,11,male,154,20,6,294
1194543,36,1,1977,8,female,342,20,5,309
1581597,14,2,1999,1,male,92,19,14,323
1646679,25,1,1988,1,male,31,20,18,309
1642274,45,20,1968,1,female,554,20,16,319
2149911,19,1,1994,1,female,366,20,8,340
1378684,18,17,1995,10,female,433,20,8,333
1089398,108,19,1905,4,female,141,20,11,336
1077660,19,25,1994,4,female,457,19,7,353
1229177,23,2,1990,1,female,145,20,12,351
1546482,69,8,1944,5,female,1000,20,11,395
1587920,42,22,1971,11,NA,1059,19,10,402
2033916,62,29,1951,9,female,161,20,18,442
1512667,73,3,1940,6,male,1493,19,5,460
1465007,32,1,1981,1,female,151,19,9,480
1102392,25,11,1988,11,female,199,19,6,547
1740527,51,9,1962,8,male,211,20,15,593
1665269,25,16,1988,8,female,82,19,9,595
1168913,56,12,1957,10,male,42,19,12,617
1713917,45,15,1968,10,male,346,20,14,642
1114196,20,18,1993,8,female,29,20,16,683
2009038,50,20,1963,8,female,887,19,14,772
1562940,56,1,1957,1,male,101,20,18,826
1903427,33,23,1980,5,female,92,19,11,1221
1129590,45,15,1968,5,female,193,20,16,1568
1261712,58,23,1955,10,male,1319,20,16,1710
1471682,41,30,1972,7,female,1548,20,7,2330
1675983,49,25,1964,7,female,239,20,10,2384
1009332,13,23,2000,2,female,298,21,10,0
1937128,15,26,1998,12,male,647,21,9,0
2037166,14,15,1999,2,male,255,21,11,0
1001085,14,9,1999,9,male,342,21,18,0
1809948,14,22,1999,9,male,276,21,10,0
1952156,14,21,1999,10,male,341,21,15,0
1855185,16,28,1997,11,male,1007,21,14,0
1804628,16,2,1997,11,male,72,21,8,0
1065133,16,10,1997,12,male,318,21,17,0
1558179,16,2,1997,12,male,132,21,18,0
1319845,15,1,1998,1,female,251,21,15,0
1053946,15,2,1998,4,male,301,21,12,0
1595639,15,16,1998,5,male,77,21,17,0
2019938,16,16,1997,7,male,107,21,18,0
1684885,16,9,1997,10,male,354,21,13,0
1311216,18,25,1995,11,male,668,21,17,0
1085023,18,12,1995,11,male,94,21,19,0
2063041,18,14,1995,12,male,601,21,12,0
1586990,17,8,1996,5,male,527,21,5,0
1021161,17,3,1996,5,male,35,21,9,0
2077102,17,14,1996,8,male,83,21,18,0
1917476,17,1,1996,9,male,153,21,15,0
1075394,19,20,1994,12,female,322,21,13,0
2045040,19,22,1994,12,female,145,21,12,0
1853053,18,30,1995,1,male,263,21,19,0
1953224,18,28,1995,1,male,121,21,17,0
1964820,18,1,1995,1,male,84,21,19,0
1841707,18,24,1995,2,male,389,21,3,0
1316873,18,4,1995,2,male,63,21,19,0
1823089,18,8,1995,2,male,50,21,19,0
1851859,18,9,1995,2,male,32,21,6,0
1865993,18,25,1995,4,male,621,21,21,0
1580051,18,4,1995,4,male,301,21,9,0
1675158,18,2,1995,4,male,212,21,16,0
1920878,18,15,1995,6,male,346,21,17,0
2040211,18,12,1995,6,male,193,21,15,0
1834117,18,23,1995,10,female,485,21,6,0
1199766,19,13,1994,4,male,261,21,9,0
1424269,19,19,1994,5,male,59,21,16,0
1506751,19,22,1994,6,female,295,21,12,0
1241023,19,7,1994,8,male,304,21,20,0
1555519,19,26,1994,9,female,107,21,14,0
1350845,21,17,1992,11,male,340,21,15,0
1893527,21,31,1992,12,male,833,21,19,0
1265845,21,9,1992,12,male,315,21,15,0
1584310,20,16,1993,1,male,270,21,12,0
2045540,20,14,1993,2,male,541,21,11,0
2015766,20,26,1993,2,male,108,21,14,0
1908516,20,28,1993,3,female,531,21,16,0
2162949,20,6,1993,7,female,195,21,11,0
2046576,20,26,1993,8,male,307,21,13,0
1691578,22,14,1991,11,male,418,21,13,0
1834756,22,23,1991,11,female,295,21,0,0
1658258,21,1,1992,1,male,525,21,15,0
1698071,21,11,1992,6,female,341,21,4,0
1184178,21,26,1992,6,male,212,21,11,0
1248868,21,17,1992,6,male,55,21,17,0
1166862,21,19,1992,9,male,174,21,10,0
1856399,23,22,1990,11,male,356,21,7,0
1112116,22,7,1991,1,male,394,21,15,0
1682408,22,9,1991,1,male,161,21,17,0
1784696,22,19,1991,8,male,208,21,17,0
2089077,22,21,1991,8,male,74,21,4,0
1325719,22,30,1991,9,female,113,21,4,0
1798407,22,26,1991,10,male,115,21,11,0
1393924,23,20,1990,1,male,229,21,8,0
1150021,23,21,1990,1,male,177,21,21,0
1403922,23,12,1990,1,male,91,21,16,0
1393341,23,1,1990,1,male,961,21,16,0
1661369,23,2,1990,3,female,152,21,16,0
1894881,23,10,1990,6,male,207,21,13,0
1043276,23,13,1990,7,male,174,21,19,0
1916388,23,5,1990,9,male,334,21,15,0
2146568,23,20,1990,10,male,516,21,18,0
1192447,23,23,1990,10,female,392,21,18,0
1388898,24,1,1989,1,female,181,21,19,0
1489756,24,19,1989,3,female,445,21,11,0
1624233,24,6,1989,7,male,416,21,8,0
1729018,24,16,1989,7,male,141,21,19,0
1050551,24,2,1989,7,male,127,21,12,0
2159792,24,3,1989,7,male,75,21,11,0
1495749,24,1,1989,10,male,323,21,2,0
1849699,25,1,1988,1,male,294,21,15,0
1064165,25,1,1988,1,female,211,21,17,0
1981738,25,1,1988,1,male,103,21,16,0
1663741,25,1,1988,1,male,18,21,20,0
2162755,25,7,1988,3,male,521,21,15,0
1646997,25,13,1988,4,male,35,21,17,0
1215921,25,6,1988,6,male,418,21,12,0
2036978,25,14,1988,7,male,705,21,20,0
1282887,25,17,1988,8,male,339,21,15,0
1685680,25,23,1988,10,male,330,21,9,0
2143495,26,28,1987,1,male,136,21,14,0
1628859,26,1,1987,1,male,499,21,21,0
1465833,26,1,1987,1,male,391,21,10,0
1524166,26,1,1987,1,female,192,21,10,0
2113793,26,1,1987,1,male,55,21,12,0
1474172,26,12,1987,2,male,240,21,19,0
2130484,26,6,1987,9,male,13,21,20,0
1307240,28,30,1985,12,female,1369,21,4,0
1063758,27,7,1986,2,male,497,21,15,0
2011368,27,19,1986,5,male,14,21,21,0
1002340,27,17,1986,6,male,314,21,12,0
1102954,28,27,1985,1,male,605,21,13,0
1720458,28,1,1985,1,female,202,21,8,0
1313471,28,10,1985,6,male,292,21,19,0
1679253,28,30,1985,10,female,478,21,4,0
1956774,29,24,1984,1,female,478,21,5,0
1203115,29,9,1984,3,female,400,21,19,0
1293496,29,28,1984,8,male,1030,21,5,0
1989218,29,27,1984,9,male,644,21,0,0
1048740,29,20,1984,10,female,255,21,4,0
1378374,30,8,1983,5,male,437,21,14,0
1951029,30,14,1983,10,male,181,21,20,0
2110350,31,11,1982,2,female,219,21,11,0
1770364,31,11,1982,4,male,188,21,3,0
1783470,31,23,1982,5,male,70,21,14,0
1734084,32,3,1981,6,male,835,21,11,0
1834140,32,10,1981,10,male,141,21,8,0
1200045,33,1,1980,1,male,706,21,9,0
1405215,33,16,1980,4,male,792,21,20,0
2053691,33,26,1980,8,male,214,21,16,0
1804545,33,20,1980,8,male,10,21,10,0
1755270,34,26,1979,1,male,158,21,16,0
1736639,34,20,1979,2,female,729,21,16,0
2002065,34,24,1979,4,male,920,21,16,0
1574641,35,28,1978,1,male,435,21,8,0
2164483,35,5,1978,5,male,352,21,16,0
1976993,35,21,1978,5,female,96,21,14,0
1763957,37,7,1976,11,male,473,21,10,0
1025987,37,23,1976,12,male,153,21,13,0
1369375,36,5,1977,1,male,179,21,20,0
1934056,36,30,1977,3,male,931,21,4,0
1942847,36,10,1977,8,male,784,21,18,0
1294656,36,23,1977,9,male,178,21,12,0
1109319,36,2,1977,10,female,177,21,12,0
1134392,38,8,1975,11,male,271,21,12,0
1852099,37,26,1976,1,male,502,21,14,0
1356467,37,1,1976,1,female,506,21,12,0
1942277,37,5,1976,2,male,347,21,18,0
1781506,37,8,1976,2,female,311,21,10,0
1951239,37,20,1976,4,male,383,21,18,0
1606500,37,11,1976,10,female,533,21,14,0
1922937,39,6,1974,12,male,227,21,4,0
1801091,38,11,1975,1,male,1197,21,14,0
1053403,39,1,1974,1,male,63,21,6,0
1881902,39,1,1974,5,female,266,21,14,0
1752765,39,26,1974,6,female,103,21,9,0
1186069,40,26,1973,10,male,1043,21,2,0
1783196,41,10,1972,3,male,234,21,18,0
1258374,41,7,1972,4,female,2173,21,16,0
1781813,41,9,1972,4,male,684,21,2,0
1990654,41,13,1972,7,female,678,21,9,0
1745585,41,9,1972,9,female,116,21,7,0
1316071,44,7,1969,12,female,230,21,13,0
1239322,43,2,1970,2,male,532,21,5,0
1528386,43,25,1970,3,male,563,21,11,0
1243795,43,3,1970,3,female,210,21,17,0
1790074,43,4,1970,7,male,149,21,17,0
1081861,44,1,1969,4,male,567,21,15,0
1661445,46,20,1967,12,male,323,21,12,0
1181120,45,9,1968,6,male,294,21,16,0
2144393,47,2,1966,12,male,1473,21,5,0
1772928,46,11,1967,7,male,723,21,7,0
1508027,46,9,1967,7,male,477,21,13,0
2179355,46,26,1967,8,female,468,21,13,0
1706874,47,14,1966,5,female,586,21,15,0
1023643,49,12,1964,3,male,139,21,3,0
2139765,49,5,1964,4,male,101,21,16,0
2034806,49,8,1964,7,male,780,21,16,0
1683500,50,17,1963,6,male,319,21,10,0
1338453,50,12,1963,10,female,629,21,12,0
1034536,51,20,1962,3,male,643,21,12,0
1018545,51,23,1962,5,female,183,21,8,0
2090240,52,20,1961,6,female,1024,21,6,0
1787496,53,3,1960,4,male,702,21,16,0
1480870,54,9,1959,2,male,612,21,10,0
1931377,54,18,1959,10,female,455,21,19,0
1015918,55,25,1958,7,male,1760,21,9,0
1098690,55,10,1958,8,male,979,21,3,0
1809026,57,11,1956,12,male,1322,21,6,0
1455705,56,2,1957,9,male,391,21,18,0
1213498,56,12,1957,10,female,710,21,9,0
1292640,58,9,1955,2,female,1454,21,6,0
1542170,58,25,1955,5,male,494,21,15,0
1653848,58,15,1955,8,female,1500,21,9,0
1098630,59,17,1954,1,male,307,21,15,0
1077958,59,4,1954,7,male,622,21,15,0
2076537,59,16,1954,8,male,1891,21,8,0
1582967,59,21,1954,10,female,515,21,20,0
1098124,60,27,1953,5,female,245,21,17,0
1791892,62,25,1951,11,female,1675,21,6,0
2185554,63,29,1950,11,male,403,21,8,0
1329864,64,2,1949,12,male,307,21,20,0
1911430,63,15,1950,2,male,680,21,10,0
1752421,63,26,1950,9,male,599,21,6,0
2157386,63,24,1950,10,female,827,21,16,0
2096847,64,12,1949,8,male,559,21,17,0
1785679,65,7,1948,5,male,235,21,17,0
1573815,66,30,1947,3,female,432,21,13,0
1514061,67,31,1946,5,male,410,21,6,0
1196294,67,15,1946,10,male,180,21,21,0
1423633,68,17,1945,8,male,111,21,14,0
1804251,70,26,1943,1,female,119,21,16,0
1389511,72,12,1941,6,female,376,21,18,0
1198311,72,11,1941,10,male,1484,21,2,0
1289874,75,7,1938,11,female,1603,21,5,0
1254001,74,4,1939,3,male,1033,21,7,0
1285013,74,8,1939,10,male,644,21,7,0
1458720,77,12,1936,3,male,786,21,14,0
2140233,78,27,1935,7,female,1235,21,12,0
1316400,79,26,1934,9,male,722,21,14,0
1948790,80,24,1933,8,male,453,21,11,0
1191932,103,27,1910,10,male,1510,21,16,0
1593292,108,19,1905,12,male,13,21,17,0
1988337,18,20,1995,10,male,353,21,17,1
1525603,20,1,1993,1,male,26,21,18,1
2081538,20,28,1993,4,male,1247,21,18,1
2014547,26,7,1987,5,male,2081,21,6,1
1523914,29,22,1984,4,male,606,21,11,1
1313260,36,27,1977,2,female,210,21,16,1
2142805,43,21,1970,5,male,372,21,13,1
1543683,49,8,1964,7,male,815,21,7,1
1737743,54,2,1959,4,male,660,21,20,1
1276684,61,11,1952,9,female,84,21,19,1
2091188,63,18,1950,2,female,684,21,18,1
1511867,63,2,1950,10,male,313,21,18,1
1347721,69,14,1944,7,female,1072,21,8,1
1635659,71,25,1942,3,male,1715,21,5,1
1611623,14,29,1999,12,female,271,21,8,1
1032208,74,28,1939,5,female,628,21,12,1
1230400,14,22,1999,7,male,206,21,13,1
1962824,21,13,1992,4,male,466,21,19,1
2075936,27,3,1986,11,male,159,21,11,1
1721473,29,8,1984,11,male,747,21,6,1
2097725,28,10,1985,1,male,442,21,10,1
1679040,45,20,1968,3,male,479,21,13,1
1549588,55,4,1958,10,female,1442,21,12,1
1579155,62,17,1951,12,female,37,21,19,1
1594649,73,28,1940,10,female,707,21,10,1
1576299,74,19,1939,4,female,1377,21,9,1
1462079,81,9,1932,12,female,12,21,19,1
1012192,96,18,1917,6,female,1154,21,10,1
2015925,108,5,1905,3,female,1267,21,16,1
1273268,108,14,1905,10,male,6,21,21,1
2090212,14,28,1999,11,female,273,21,9,1
1936247,16,10,1997,1,female,211,21,14,1
1406733,17,1,1996,2,female,64,21,15,1
1646481,17,11,1996,4,male,147,21,8,1
1277640,17,23,1996,8,male,686,21,4,1
1249421,17,24,1996,9,male,62,21,8,1
1247391,21,28,1992,2,male,349,21,19,1
1898867,21,2,1992,6,male,49,21,20,1
1976615,21,2,1992,7,male,148,21,15,1
1165580,22,21,1991,7,male,573,21,11,1
1786497,24,17,1989,1,male,507,21,4,1
1449302,24,1,1989,2,female,389,21,11,1
1292911,24,18,1989,3,male,423,21,20,1
1541611,25,1,1988,1,male,128,21,18,1
1054372,27,2,1986,10,male,383,21,20,1
1119986,32,19,1981,11,male,412,21,2,1
1832787,32,3,1981,12,male,81,21,19,1
1625915,34,27,1979,11,male,756,21,18,1
1359029,33,19,1980,3,male,289,21,6,1
1258124,35,15,1978,10,male,55,21,9,1
1698440,41,30,1972,6,female,1129,21,9,1
1102519,45,19,1968,3,female,326,21,15,1
1530412,45,24,1968,9,male,62,21,0,1
2095203,53,13,1960,9,female,1172,21,3,1
1652563,58,17,1955,12,male,596,21,2,1
1267079,64,10,1949,1,male,278,21,18,1
1545198,67,14,1946,3,male,53,21,19,1
1089897,75,17,1938,8,female,123,21,9,1
1630257,20,13,1993,4,male,189,21,21,1
1026810,23,19,1990,2,male,534,21,17,1
1805071,36,11,1977,1,female,651,21,7,1
1039452,43,6,1970,10,male,1327,21,8,1
1393016,21,4,1992,8,male,10,21,12,1
1437806,25,3,1988,12,male,67,21,3,1
1570027,28,10,1985,12,female,23,21,17,1
1387651,28,27,1985,3,male,34,21,20,1
1239954,30,5,1983,9,male,130,21,15,1
1664495,32,9,1981,1,male,512,21,15,1
1756775,33,21,1980,10,male,8,21,21,1
1628869,35,21,1978,9,female,375,21,10,1
1444032,36,2,1977,3,male,272,21,20,1
1896217,38,16,1975,5,male,768,21,5,1
1948998,45,13,1968,10,female,475,21,6,1
1036073,53,28,1960,10,female,32,21,13,1
2147087,16,24,1997,2,male,509,21,16,2
2140470,16,20,1997,8,male,364,21,14,2
1593118,23,11,1990,10,male,330,21,10,2
2100556,27,21,1986,1,male,271,21,10,2
1985891,46,21,1967,9,male,177,21,3,2
1687183,30,4,1983,10,male,226,21,6,2
1457020,52,4,1961,4,female,360,21,11,2
1768777,20,1,1993,2,male,570,21,15,2
1919289,53,10,1960,7,male,80,21,15,2
1970540,61,20,1952,3,female,821,21,2,2
1114062,73,15,1940,3,male,259,21,20,2
1325104,80,30,1933,11,male,904,21,10,2
1783370,68,26,1945,3,male,327,21,14,2
2155907,19,15,1994,11,male,288,21,10,2
1164040,18,6,1995,3,male,146,21,19,2
2110334,18,14,1995,6,male,223,21,10,2
2033601,21,14,1992,12,male,155,21,10,2
1895237,22,22,1991,6,male,249,21,13,2
1959042,23,22,1990,10,male,261,21,15,2
1491160,25,2,1988,12,male,304,21,4,2
1809052,25,1,1988,1,male,149,21,6,2
1404800,25,3,1988,4,male,229,21,21,2
2026725,28,5,1985,10,male,73,21,9,2
1953202,32,24,1981,6,male,565,21,13,2
1938617,33,22,1980,2,male,13,21,18,2
1351149,35,8,1978,11,male,1368,21,7,2
1708269,35,21,1978,8,male,284,21,19,2
1091271,42,24,1971,8,male,485,21,11,2
2017939,43,20,1970,8,male,361,21,6,2
1121158,67,4,1946,11,female,1172,21,5,2
1985892,80,19,1933,11,male,342,21,21,2
2060915,25,19,1988,2,male,469,21,6,2
1173773,50,13,1963,12,male,467,21,20,2
1172163,20,8,1993,10,male,211,21,14,2
1203166,33,29,1980,8,male,595,21,13,2
1549712,53,11,1960,4,female,543,21,12,2
1370140,62,1,1951,9,female,1545,21,10,2
1788666,99,14,1914,3,male,23,21,16,2
1806141,15,6,1998,1,female,595,21,17,2
1067499,18,11,1995,1,male,170,21,17,2
1663154,21,22,1992,6,female,34,21,11,2
1189404,22,1,1991,1,female,140,21,16,2
1522848,27,24,1986,10,male,66,21,19,2
1130499,28,11,1985,3,male,527,21,8,2
1331420,31,16,1982,4,male,9,21,1,2
2193222,39,20,1974,2,female,291,21,13,2
1164011,39,15,1974,4,female,8,21,10,2
1919377,60,1,1953,4,female,133,21,16,2
1991084,26,12,1987,8,male,159,21,14,3
1147197,31,1,1982,10,female,390,21,14,3
1889392,58,17,1955,10,male,250,21,10,3
1163345,70,13,1943,6,female,1147,21,5,3
2168149,77,13,1936,1,male,679,21,7,3
2076813,41,23,1972,4,female,352,21,18,3
2011869,77,21,1936,5,female,42,21,16,3
1076760,19,2,1994,10,male,105,21,13,3
1484045,65,17,1948,6,female,1139,21,15,3
1357922,21,11,1992,5,male,47,21,10,3
1656883,23,24,1990,8,male,100,21,21,3
1338015,26,7,1987,11,female,190,21,11,3
1052694,26,23,1987,12,male,22,21,6,3
1795343,25,18,1988,1,female,414,21,18,3
1223532,25,1,1988,1,male,194,21,9,3
1195474,26,3,1987,9,male,264,21,18,3
1506171,46,17,1967,3,male,574,21,12,3
1140464,66,12,1947,11,female,757,21,8,3
2113529,18,22,1995,11,male,223,21,17,3
1348325,25,5,1988,10,male,114,21,10,3
1591083,22,10,1991,10,male,52,21,9,3
1094741,35,21,1978,6,male,365,21,16,3
1259691,60,20,1953,6,female,151,21,18,3
1644120,65,23,1948,12,female,87,21,9,3
1385833,69,17,1944,9,female,93,21,14,3
1947382,20,27,1993,8,female,267,21,13,3
2144333,30,4,1983,1,male,56,21,6,3
1246466,33,17,1980,10,male,572,21,16,3
1398723,52,30,1961,3,female,280,21,18,3
1516244,55,12,1958,4,male,605,21,15,3
1903104,61,23,1952,8,female,223,21,13,3
1638557,23,10,1990,12,female,682,21,18,4
1899915,14,31,1999,12,male,157,21,17,4
1673846,18,22,1995,9,male,10,21,16,4
1150549,20,6,1993,3,female,807,21,14,4
1649532,77,13,1936,3,female,406,21,11,4
2031189,76,4,1937,7,male,361,21,13,4
1755055,43,2,1970,12,male,584,21,13,4
1362084,49,30,1964,11,male,439,21,21,4
2042547,54,21,1959,2,female,1568,21,11,4
2131745,23,12,1990,5,female,153,21,10,4
1208138,25,1,1988,1,male,21,21,6,4
1893046,27,4,1986,10,male,303,21,14,4
1268274,50,26,1963,10,male,223,21,16,4
1875244,25,16,1988,6,male,256,21,19,4
2144011,28,25,1985,10,female,395,21,10,4
1123182,49,3,1964,4,male,1103,21,11,4
2104238,64,15,1949,6,female,440,21,17,4
1436854,65,5,1948,3,female,1470,21,13,4
1413147,18,23,1995,10,female,112,21,14,4
1162034,23,30,1990,11,male,16,21,12,4
1861217,23,14,1990,2,male,151,21,9,4
1734871,24,25,1989,4,male,133,21,19,4
1304642,27,5,1986,3,female,475,21,14,4
1525813,29,6,1984,10,male,437,21,16,4
1364360,32,10,1981,9,male,107,21,8,4
1241581,38,14,1975,6,male,6,21,20,4
1697217,54,30,1959,4,female,29,21,17,4
1574091,18,3,1995,11,male,19,21,16,5
1848510,26,6,1987,4,male,594,21,9,5
1191321,75,1,1938,2,female,441,21,19,5
1221558,62,20,1951,12,female,1373,21,10,5
1913388,48,1,1965,5,female,549,21,4,5
1484520,18,21,1995,6,male,224,21,20,5
2193499,29,4,1984,12,male,263,21,14,5
1533348,34,26,1979,2,male,501,21,9,5
1504076,34,2,1979,9,male,537,21,13,5
1281184,67,5,1946,10,female,1178,21,12,5
1183170,108,23,1905,4,male,1157,21,15,5
1999712,20,20,1993,5,male,28,21,18,5
1774790,20,25,1993,8,male,24,21,19,5
1836434,22,15,1991,11,female,207,21,12,5
1596627,26,18,1987,4,male,253,21,4,5
1080381,28,26,1985,5,male,23,21,21,5
1187963,64,9,1949,9,male,233,21,18,5
1250056,38,23,1975,10,male,67,21,19,5
1721379,29,20,1984,4,male,34,21,12,5
1693836,20,28,1993,10,male,366,21,15,6
1085387,43,14,1970,9,male,373,21,3,6
1428175,13,19,2000,2,male,107,21,14,6
2063450,23,1,1990,1,male,240,21,20,6
1686001,44,4,1969,7,male,355,21,16,6
2086824,25,3,1988,7,female,489,21,1,6
1530649,33,12,1980,4,male,19,21,20,6
1766412,18,15,1995,7,male,114,21,17,6
1189879,45,4,1968,5,male,393,21,9,6
1888671,68,17,1945,10,male,560,21,9,6
2037545,20,20,1993,11,male,110,21,9,6
1671595,19,21,1994,12,male,141,21,10,7
1816346,18,8,1995,1,male,699,21,13,7
1433157,19,1,1994,1,male,284,21,6,7
1559685,53,27,1960,6,male,22,21,18,7
1916330,19,12,1994,4,female,395,21,12,7
1162632,25,1,1988,1,male,202,21,8,7
1079387,31,16,1982,10,female,416,21,15,7
1885671,37,27,1976,7,male,495,21,12,7
1182571,51,29,1962,4,male,314,21,13,7
1588406,24,19,1989,12,male,1029,21,18,7
1541595,45,25,1968,9,female,268,21,14,7
1084532,22,15,1991,1,female,174,21,10,7
1047630,30,4,1983,10,male,392,21,3,7
1488861,54,4,1959,1,female,490,21,12,7
1982383,18,19,1995,5,male,272,21,6,8
1494360,63,4,1950,2,male,685,21,17,8
1025399,50,14,1963,10,female,487,21,2,8
1011466,21,18,1992,10,male,83,21,20,8
1376003,23,15,1990,7,male,473,21,14,8
2177685,56,7,1957,6,female,405,21,8,8
2063836,58,18,1955,10,female,161,21,16,8
1509961,53,16,1960,4,female,63,21,19,9
1146254,57,7,1956,9,male,615,21,11,9
2117201,18,17,1995,1,male,307,21,13,9
1744852,68,27,1945,2,female,387,21,10,9
1841330,14,27,1999,1,female,27,21,18,9
1303162,23,22,1990,8,male,66,21,18,9
1758084,25,1,1988,2,male,19,21,15,9
1471261,43,5,1970,7,male,251,21,13,9
